Date,High,Low,Volume
2013-01-30,284.200012,267.109985,13075400
2013-01-29,275.459991,258.350006,10172600
2013-01-28,284.480011,274.399994,4321400
2013-01-25,284.720001,274.399994,4968100
2013-01-24,276.649994,269.369995,3417000
2013-01-23,271.089996,266.649994,2508900
2013-01-22,272.100006,269.230011,2137700
2013-01-18,274.50,269.600006,2942000
2013-01-17,271.970001,269.209991,1884600
2013-01-16,271.23999,267.829987,2065600
2013-01-15,272.730011,269.299988,2326900
2013-01-14,274.26001,267.540009,4275000
2013-01-11,268.429993,264.109985,2413300
2013-01-10,268.73999,262.299988,2863400
2013-01-09,269.50,265.399994,2265600
2013-01-08,268.980011,263.570007,3010700
2013-01-07,269.730011,262.670013,4910000
2013-01-04,259.799988,256.649994,1874200
2013-01-03,260.880005,256.369995,2750900
2013-01-02,258.100006,253.259995,3271000
2012-12-31,252.410004,242.75,3419000
2012-12-28,247.440002,245.050003,1858700
2012-12-27,249.350006,242.860001,3639300
2012-12-26,257.420013,248.039993,4152700
2012-12-24,259.50,256.959991,984400
2012-12-21,258.380005,255.740005,4704600
2012-12-20,262.410004,256.540009,2584600
2012-12-19,261.670013,257.679993,2300000
2012-12-18,263.109985,254.570007,4961000
2012-12-17,254.00,249.259995,2277000
2012-12-14,251.899994,247.789993,2526900
2012-12-13,254.539993,250.020004,2460200
2012-12-12,254.360001,250.059998,2628100
2012-12-11,253.479996,246.649994,4185200
2012-12-10,254.779999,247.300003,3503800
2012-12-07,255.210007,252.009995,2170300
2012-12-06,255.169998,251.509995,3557900
2012-12-05,255.550003,250.380005,2852200
2012-12-04,253.00,248.660004,3114700
2012-12-03,254.160004,250.00,2990600
2012-11-30,252.649994,248.270004,3797400
2012-11-29,252.479996,247.50,5310500
2012-11-28,247.229996,241.50,2743400
2012-11-27,245.669998,241.539993,3048500
2012-11-26,244.320007,238.00,4178300
2012-11-23,240.00,236.479996,1776800
2012-11-21,238.669998,232.75,2959300
2012-11-20,233.820007,229.50,2771700
2012-11-19,232.50,227.449997,3591200
2012-11-16,226.25,218.639999,4352800
2012-11-15,225.160004,218.179993,3404700
2012-11-14,227.410004,222.509995,3034100
2012-11-13,227.899994,224.710007,2629800
2012-11-12,229.220001,225.410004,2128800
2012-11-09,230.970001,224.600006,3092500
2012-11-08,233.449997,227.100006,2982400
2012-11-07,235.660004,229.419998,3624200
2012-11-06,237.75,234.449997,2661300
2012-11-05,234.830002,230.110001,1846100
2012-11-02,237.399994,232.110001,3374700
2012-11-01,234.550003,231.339996,3905100
2012-10-31,238.699997,230.50,4797600
2012-10-26,238.710007,226.690002,11367500
2012-10-25,230.919998,222.919998,6741300
2012-10-24,235.940002,227.949997,3678700
2012-10-23,236.50,230.009995,4430800
2012-10-22,238.949997,232.320007,4500000
2012-10-19,246.820007,238.940002,4395300
2012-10-18,250.910004,242.699997,5305300
2012-10-17,248.800003,243.300003,3302700
2012-10-16,245.770004,242.080002,2204100
2012-10-15,244.779999,238.509995,2959800
2012-10-12,245.460007,241.910004,2203200
2012-10-11,249.300003,241.889999,3447300
2012-10-10,252.460007,244.009995,3948300
2012-10-09,259.350006,250.729996,3494800
2012-10-08,259.799988,255.559998,1762300
2012-10-05,261.899994,257.48999,2806500
2012-10-04,261.519989,255.869995,2700400
2012-10-03,256.100006,249.559998,2745600
2012-10-02,253.149994,249.029999,2195800
2012-10-01,256.160004,250.490005,2581200
2012-09-28,257.00,253.199997,2456600
2012-09-27,257.399994,250.520004,3397400
2012-09-26,254.610001,248.229996,2920500
2012-09-25,258.950012,251.029999,4405800
2012-09-24,255.600006,253.00,2707900
2012-09-21,262.00,256.73999,6059300
2012-09-20,260.869995,258.00,2913600
2012-09-19,262.839996,258.529999,2636800
2012-09-18,260.50,257.00,2215000
2012-09-17,261.25,257.00,2306300
2012-09-14,264.109985,259.769989,3666200
2012-09-13,262.00,253.800003,3525600
2012-09-12,257.779999,253.50,2273200
2012-09-11,257.600006,254.259995,2524800
2012-09-10,260.00,256.820007,2567200
2012-09-07,259.420013,253.520004,5029500
2012-09-06,252.699997,247.199997,5361400
2012-09-05,248.610001,245.300003,2652600
2012-09-04,251.00,244.660004,3950800
2012-08-31,249.449997,245.50,3347500
2012-08-30,250.00,245.25,3647500
2012-08-29,247.610001,244.589996,1772600
2012-08-28,246.779999,243.00,2742300
2012-08-27,247.50,243.119995,2929700
2012-08-24,246.869995,241.360001,3698800
2012-08-23,243.479996,239.020004,2453900
2012-08-22,244.899994,238.800003,2473700
2012-08-21,243.850006,238.550003,2571500
2012-08-20,241.649994,238.199997,1889900
2012-08-17,243.350006,240.470001,3085800
2012-08-16,242.820007,236.199997,4312100
2012-08-15,238.139999,232.25,3264700
2012-08-14,236.720001,232.619995,2751000
2012-08-13,234.369995,231.00,1997300
2012-08-10,234.850006,231.429993,1852500
2012-08-09,235.990005,233.50,1548100
2012-08-08,236.449997,233.589996,1534300
2012-08-07,238.00,233.25,2058300
2012-08-06,235.740005,233.809998,1843700
2012-08-03,236.490005,233.029999,2825300
2012-08-02,234.339996,228.660004,3048100
2012-08-01,234.380005,230.699997,2543800
2012-07-31,236.300003,231.610001,3453600
2012-07-30,240.740005,234.070007,3736400
2012-07-27,238.339996,224.50,11313900
2012-07-26,221.449997,214.949997,6937400
2012-07-25,222.50,215.910004,3646700
2012-07-24,226.610001,221.229996,5008700
2012-07-23,226.580002,221.539993,5515100
2012-07-20,229.389999,225.289993,4170000
2012-07-19,227.50,220.690002,5449400
2012-07-18,218.669998,215.710007,2093000
2012-07-17,217.940002,213.960007,1987000
2012-07-16,218.309998,214.460007,2004200
2012-07-13,219.309998,213.880005,2221900
2012-07-12,217.300003,212.610001,2616200
2012-07-11,221.740005,215.339996,2734700
2012-07-10,227.139999,218.279999,2982100
2012-07-09,226.00,223.449997,1922000
2012-07-06,228.899994,224.179993,3203200
2012-07-05,230.50,226.529999,2682300
2012-07-03,229.529999,227.589996,1331700
2012-07-02,229.339996,226.339996,2330700
2012-06-29,228.350006,223.710007,3614400
2012-06-28,224.619995,218.75,2994800
2012-06-27,227.50,223.300003,2799200
2012-06-26,226.389999,221.449997,3754100
2012-06-25,221.589996,218.00,2382300
2012-06-22,222.509995,219.350006,2187500
2012-06-21,226.029999,220.520004,2843000
2012-06-20,224.740005,220.839996,2444400
2012-06-19,225.199997,221.660004,2716600
2012-06-18,223.759995,216.729996,3369600
2012-06-15,219.330002,214.460007,3785200
2012-06-14,216.50,212.559998,3060900
2012-06-13,217.380005,213.520004,2325200
2012-06-12,218.00,214.520004,2833300
2012-06-11,220.869995,215.199997,3749100
2012-06-08,219.419998,216.660004,2877000
2012-06-07,221.490005,218.110001,3503900
2012-06-06,218.399994,214.520004,2710100
2012-06-05,216.860001,211.160004,3543900
2012-06-04,215.350006,206.369995,4299600
2012-06-01,211.229996,207.300003,3951500
2012-05-31,213.789993,207.110001,4944000
2012-05-30,212.979996,207.75,4078200
2012-05-29,216.550003,212.289993,2693900
2012-05-25,215.979996,212.220001,2171400
2012-05-24,217.660004,212.699997,3141100
2012-05-23,217.550003,211.179993,4243800
2012-05-22,218.869995,213.960007,3733100
2012-05-21,219.979996,212.820007,3579800
2012-05-18,219.630005,212.809998,5231700
2012-05-17,226.00,218.089996,4505500
2012-05-16,228.00,222.50,5261800
2012-05-15,230.610001,223.00,5713700
2012-05-14,227.289993,222.509995,3096600
2012-05-11,230.679993,225.729996,4193600
2012-05-10,229.080002,221.949997,4648400
2012-05-09,225.779999,220.160004,3712000
2012-05-08,225.389999,218.199997,4522400
2012-05-07,226.869995,222.289993,3314300
2012-05-04,229.720001,223.740005,4585200
2012-05-03,232.529999,228.029999,4055500
2012-05-02,231.440002,227.399994,4593400
2012-05-01,232.970001,228.399994,6754900
2012-04-30,233.839996,223.050003,9756900
2012-04-27,228.690002,220.220001,22116900
2012-04-26,196.360001,193.020004,10234000
2012-04-25,194.800003,191.600006,3955100
2012-04-24,190.699997,186.509995,3376300
2012-04-23,188.990005,185.509995,3481000
2012-04-20,193.479996,189.800003,3243600
2012-04-19,194.550003,189.75,4002400
2012-04-18,193.449997,188.740005,4001900
2012-04-17,190.039993,186.869995,2829200
2012-04-16,189.470001,183.649994,4044300
2012-04-13,189.940002,186.259995,3431800
2012-04-12,192.259995,185.610001,4027900
2012-04-11,191.970001,186.789993,4337800
2012-04-10,193.520004,186.570007,4455000
2012-04-09,194.199997,190.50,3135900
2012-04-05,196.029999,193.550003,3217500
2012-04-04,197.679993,192.360001,5456900
2012-04-03,202.389999,197.50,5000700
2012-04-02,199.899994,197.00,6430300
2012-03-30,206.850006,201.869995,4438100
2012-03-29,205.309998,200.630005,5711200
2012-03-28,207.00,200.309998,6245000
2012-03-27,209.850006,202.880005,9600800
2012-03-26,202.970001,195.50,7613700
2012-03-23,196.199997,191.800003,5984000
2012-03-22,194.059998,190.259995,3739600
2012-03-21,194.279999,191.259995,4214400
2012-03-20,194.410004,182.880005,9165400
2012-03-19,186.679993,183.00,3903400
2012-03-16,185.679993,182.350006,4934000
2012-03-15,184.429993,180.300003,4160100
2012-03-14,184.320007,181.139999,3699700
2012-03-13,184.869995,180.770004,4405800
2012-03-12,185.399994,182.199997,2587600
2012-03-09,187.199997,183.440002,4510600
2012-03-08,188.380005,183.800003,4221500
2012-03-07,185.50,182.399994,4951500
2012-03-06,183.50,178.039993,5612200
2012-03-05,181.820007,178.179993,4682700
2012-03-02,181.839996,178.919998,3657800
2012-03-01,180.490005,176.580002,4936000
2012-02-29,184.00,179.009995,5300300
2012-02-28,184.289993,177.949997,5764500
2012-02-27,179.190002,176.50,3706200
2012-02-24,180.740005,178.369995,3668700
2012-02-23,180.75,176.960007,5153800
2012-02-22,182.990005,180.289993,5785400
2012-02-21,184.75,180.580002,6756500
2012-02-17,183.410004,179.360001,7418100
2012-02-16,181.679993,175.139999,12563800
2012-02-15,191.539993,183.259995,7794400
2012-02-14,193.570007,186.100006,9527100
2012-02-13,192.50,185.679993,6071400
2012-02-10,187.630005,182.520004,5797100
2012-02-09,185.690002,181.759995,7189200
2012-02-08,186.490005,182.910004,5476600
2012-02-07,184.940002,182.059998,5103900
2012-02-06,186.559998,182.919998,5310000
2012-02-03,187.899994,181.889999,8120500
2012-02-02,181.940002,176.800003,8736300
2012-02-01,179.949997,172.00,21336600
2012-01-31,195.630005,189.699997,12772200
2012-01-30,195.00,190.130005,5424100
2012-01-27,196.50,192.330002,4659000
2012-01-26,194.850006,188.729996,5873600
2012-01-25,188.169998,184.610001,4306400
2012-01-24,188.410004,183.820007,4673800
2012-01-23,191.729996,185.229996,4585300
2012-01-20,192.899994,189.039993,5610300
2012-01-19,195.940002,190.360001,7096000
2012-01-18,190.25,181.119995,7473500
2012-01-17,183.300003,178.509995,5644500
2012-01-13,178.800003,173.50,4753500
2012-01-12,179.490005,175.75,5385800
2012-01-11,180.770004,178.190002,3102700
2012-01-10,182.399994,177.100006,3985800
2012-01-09,184.369995,177.00,5056900
2012-01-06,184.649994,177.50,7008400
2012-01-05,178.25,174.050003,3809100
2012-01-04,180.50,176.070007,4205200
2012-01-03,179.479996,175.550003,5110800
2011-12-30,175.169998,172.490005,4279800
2011-12-29,174.550003,166.970001,8209300
2011-12-28,176.649994,172.279999,3659500
2011-12-27,178.589996,176.160004,2950900
2011-12-23,179.679993,175.600006,3496500
2011-12-22,179.669998,174.210007,4694900
2011-12-21,183.50,172.490005,8066700
2011-12-20,183.169998,180.539993,4600100
2011-12-19,183.169998,179.00,4533600
2011-12-16,184.410004,180.309998,6664100
2011-12-15,184.800003,179.529999,7259900
2011-12-14,180.75,170.25,11614200
2011-12-13,189.679993,178.50,9297300
2011-12-12,191.149994,187.630005,4343200
2011-12-09,193.949997,188.399994,5158800
2011-12-08,195.889999,190.080002,4361100
2011-12-07,196.710007,189.119995,6427300
2011-12-06,198.320007,190.110001,5202000
2011-12-05,199.00,193.669998,5922100
2011-12-02,199.660004,195.179993,7526200
2011-12-01,198.070007,191.589996,7327700
2011-11-30,195.300003,188.75,7717000
2011-11-29,195.50,187.300003,6575100
2011-11-28,194.619995,190.539993,7207300
2011-11-25,190.830002,181.509995,4972000
2011-11-23,194.600006,187.889999,8011300
2011-11-22,194.039993,183.580002,9915600
2011-11-21,193.360001,185.050003,11321200
2011-11-18,205.339996,197.110001,8437500
2011-11-17,212.899994,202.100006,7983100
2011-11-16,216.970001,211.229996,5509400
2011-11-15,220.330002,214.259995,5739000
2011-11-14,222.350006,214.25,6522200
2011-11-11,217.880005,210.309998,5163100
2011-11-10,214.059998,208.100006,5044600
2011-11-09,215.699997,210.600006,4680600
2011-11-08,219.350006,215.210007,3914500
2011-11-07,220.199997,214.00,3860000
2011-11-04,218.229996,214.330002,4065800
2011-11-03,218.50,213.020004,5315000
2011-11-02,216.789993,212.720001,6122000
2011-11-01,216.210007,207.429993,8511800
2011-10-31,218.889999,213.039993,7343300
2011-10-28,218.399994,205.75,9880400
2011-10-27,208.600006,201.100006,10774300
2011-10-26,207.580002,196.509995,24134200
2011-10-25,239.009995,225.889999,14012600
2011-10-24,240.470001,234.00,4975800
2011-10-21,237.00,230.600006,4572500
2011-10-20,234.740005,229.800003,4524900
2011-10-19,243.330002,229.25,6715100
2011-10-18,244.610001,236.619995,4609700
2011-10-17,246.710007,240.669998,4779000
2011-10-14,246.710007,240.179993,5923700
2011-10-13,239.679993,235.229996,4833500
2011-10-12,241.839996,234.330002,6510800
2011-10-11,236.75,229.00,5003700
2011-10-10,232.800003,224.100006,5143100
2011-10-07,227.899994,218.410004,6784300
2011-10-06,223.619995,217.550003,6849300
2011-10-05,220.169998,208.479996,6508200
2011-10-04,215.00,200.429993,8711600
2011-10-03,221.600006,211.389999,6624400
2011-09-30,223.00,215.210007,6550300
2011-09-29,234.300003,216.289993,9378500
2011-09-28,235.809998,225.600006,14436900
2011-09-27,234.75,222.399994,7837500
2011-09-26,230.240005,221.399994,5794100
2011-09-23,224.490005,219.059998,6468100
2011-09-22,228.789993,219.00,8254600
2011-09-21,240.520004,231.809998,5881500
2011-09-20,241.050003,231.029999,7385500
2011-09-19,244.00,232.880005,8223300
2011-09-16,240.440002,226.740005,11753000
2011-09-15,227.199997,221.25,5608800
2011-09-14,224.990005,216.720001,5881700
2011-09-13,219.949997,215.009995,4835900
2011-09-12,216.660004,208.649994,5342100
2011-09-09,216.960007,209.75,4574300
2011-09-08,220.639999,216.339996,4397900
2011-09-07,220.190002,214.220001,5295800
2011-09-06,216.600006,204.470001,6216200
2011-09-02,210.690002,207.00,4232000
2011-09-01,217.639999,211.619995,5275300
2011-08-31,216.169998,211.350006,7405000
2011-08-30,212.490005,204.320007,5915700
2011-08-29,206.669998,202.550003,4511000
2011-08-26,199.720001,189.600006,5310700
2011-08-25,196.990005,191.070007,3760800
2011-08-24,196.309998,190.169998,6248700
2011-08-23,194.839996,178.520004,7351600
2011-08-22,184.199997,177.100006,5313700
2011-08-19,190.00,177.550003,7244200
2011-08-18,191.339996,179.720001,8275200
2011-08-17,199.600006,193.740005,3991100
2011-08-16,201.389999,194.75,5205900
2011-08-15,205.279999,198.320007,4785900
2011-08-12,204.559998,197.210007,5620400
2011-08-11,200.850006,191.360001,7401900
2011-08-10,202.399994,193.600006,8757600
2011-08-09,205.089996,190.460007,10491200
2011-08-08,200.389999,190.050003,10427500
2011-08-05,207.320007,194.839996,10024000
2011-08-04,208.00,201.449997,6579500
2011-08-03,214.830002,205.539993,8197100
2011-08-02,222.429993,211.300003,6586700
2011-08-01,227.449997,217.660004,5789300
2011-07-29,225.75,219.509995,5167700
2011-07-28,225.949997,220.229996,5354900
2011-07-27,227.199997,219.619995,12955600
2011-07-26,215.600006,210.350006,9863600
2011-07-25,216.080002,213.00,3342800
2011-07-22,217.949997,211.110001,3591700
2011-07-21,217.089996,211.070007,4545300
2011-07-20,220.199997,214.410004,3372900
2011-07-19,218.399994,213.770004,4437200
2011-07-18,213.389999,208.289993,2898100
2011-07-15,214.529999,209.289993,4072600
2011-07-14,215.910004,209.380005,3902500
2011-07-13,216.830002,212.139999,4229900
2011-07-12,215.649994,211.119995,3985700
2011-07-11,217.50,211.00,4033700
2011-07-08,218.320007,213.25,3707900
2011-07-07,217.800003,215.089996,3144900
2011-07-06,214.399994,211.009995,2607600
2011-07-05,214.449997,208.729996,3585200
2011-07-01,210.270004,203.610001,4008700
2011-06-30,205.199997,200.50,4448100
2011-06-29,206.25,201.029999,4608900
2011-06-28,202.880005,200.600006,3825300
2011-06-27,202.580002,194.029999,6100700
2011-06-24,194.919998,191.350006,3614500
2011-06-23,194.460007,188.300003,4609600
2011-06-22,195.199997,191.320007,3129700
2011-06-21,195.00,187.119995,4182600
2011-06-20,188.850006,185.570007,2831700
2011-06-17,187.389999,184.639999,6322200
2011-06-16,187.00,181.589996,6032100
2011-06-15,192.449997,185.300003,6317700
2011-06-14,190.720001,187.070007,3960300
2011-06-13,189.309998,184.860001,3868900
2011-06-10,190.770004,186.279999,3760400
2011-06-09,191.759995,185.710007,4187300
2011-06-08,189.809998,186.320007,3716600
2011-06-07,190.630005,185.520004,4866500
2011-06-06,189.850006,185.179993,3716000
2011-06-03,193.210007,187.619995,4974500
2011-06-02,194.440002,190.559998,3044900
2011-06-01,197.259995,192.050003,3445200
2011-05-31,198.440002,195.029999,3409000
2011-05-27,196.119995,193.50,2352600
2011-05-26,196.449997,190.880005,4075200
2011-05-25,194.350006,191.139999,4661300
2011-05-24,197.00,193.00,2972700
2011-05-23,197.289993,192.020004,4200000
2011-05-20,199.800003,197.240005,3381000
2011-05-19,199.949997,197.550003,3701200
2011-05-18,198.279999,193.25,4955800
2011-05-17,195.979996,191.759995,7073300
2011-05-16,200.899994,191.369995,9386400
2011-05-13,206.389999,202.360001,4123700
2011-05-12,206.190002,200.619995,4800000
2011-05-11,205.50,202.25,4809000
2011-05-10,205.289993,201.559998,5885900
2011-05-09,202.360001,196.779999,5825400
2011-05-06,199.559998,196.559998,4013900
2011-05-05,201.00,196.119995,4600000
2011-05-04,201.860001,195.369995,6550000
2011-05-03,202.589996,196.690002,6100000
2011-05-02,203.419998,196.179993,9398100
2011-04-29,196.589996,193.779999,6640900
2011-04-28,196.789993,192.270004,7300000
2011-04-27,197.800003,182.75,23623000
2011-04-26,186.419998,180.740005,11200000
2011-04-25,186.350006,183.770004,3438100
2011-04-21,185.970001,183.050003,3348100
2011-04-20,185.00,181.589996,4067500
2011-04-19,179.470001,176.600006,2646000
2011-04-18,178.910004,175.369995,4616500
2011-04-15,181.779999,179.020004,4272400
2011-04-14,182.080002,179.360001,3588200
2011-04-13,182.880005,179.800003,4216300
2011-04-12,184.589996,179.419998,5334500
2011-04-11,186.490005,181.850006,3297100
2011-04-08,186.220001,182.779999,3726400
2011-04-07,185.169998,181.759995,4564000
2011-04-06,188.270004,181.119995,5430700
2011-04-05,186.360001,181.800003,5569200
2011-04-04,183.610001,180.690002,4186400
2011-04-01,183.25,178.589996,5684100
2011-03-31,181.570007,178.50,4826500
2011-03-30,181.160004,177.660004,6859300
2011-03-29,174.839996,170.070007,4884600
2011-03-28,172.50,169.25,3400800
2011-03-25,173.490005,170.300003,4293800
2011-03-24,172.00,167.360001,6283200
2011-03-23,166.259995,160.820007,4721300
2011-03-22,164.440002,162.25,3611400
2011-03-21,165.789993,161.720001,4055100
2011-03-18,163.539993,160.589996,7442700
2011-03-17,166.300003,160.779999,6471400
2011-03-16,168.139999,162.869995,5208100
2011-03-15,166.880005,160.759995,4934500
2011-03-14,168.080002,164.570007,4022000
2011-03-11,169.199997,164.119995,4609900
2011-03-10,168.470001,164.820007,5998400
2011-03-09,169.75,163.899994,7108900
2011-03-08,169.710007,166.720001,4219000
2011-03-07,172.089996,166.240005,5932900
2011-03-04,172.75,169.509995,4924300
2011-03-03,174.460007,172.050003,4138200
2011-03-02,173.300003,168.350006,5185700
2011-03-01,173.960007,168.669998,5847100
2011-02-28,175.889999,172.149994,6783200
2011-02-25,180.75,177.100006,4191400
2011-02-24,179.75,174.559998,4656500
2011-02-23,181.149994,174.389999,5482000
2011-02-22,184.720001,179.320007,5637100
2011-02-18,188.50,185.130005,4178600
2011-02-17,189.089996,185.309998,3425500
2011-02-16,190.00,186.350006,4628200
2011-02-15,190.490005,188.25,3890900
2011-02-14,191.399994,188.350006,4061300
2011-02-11,189.50,185.369995,4487900
2011-02-10,187.240005,183.600006,5331400
2011-02-09,186.470001,182.259995,8312700
2011-02-08,183.110001,176.589996,7794900
2011-02-07,177.550003,174.770004,5254700
2011-02-04,177.190002,173.75,4347800
2011-02-03,174.669998,171.949997,3678900
2011-02-02,175.199997,170.869995,4547500
2011-02-01,173.100006,169.509995,5085900
2011-01-31,171.440002,167.410004,6718100
2011-01-28,173.710007,166.899994,19908200
2011-01-27,185.00,177.309998,14594400
2011-01-26,177.889999,174.630005,3762200
2011-01-25,176.75,174.279999,4651000
2011-01-24,178.490005,174.149994,5600300
2011-01-21,183.25,176.839996,6806200
2011-01-20,186.850006,181.00,5709900
2011-01-19,191.00,186.210007,3882400
2011-01-18,191.600006,188.25,3896200
2011-01-14,188.940002,184.919998,3662800
2011-01-13,186.449997,183.509995,3367000
2011-01-12,185.380005,183.300003,2679100
2011-01-11,186.00,183.210007,2814200
2011-01-10,185.289993,182.509995,3375900
2011-01-07,188.449997,183.740005,5221700
2011-01-06,187.410004,185.25,3179700
2011-01-05,187.449997,184.070007,3418800
2011-01-04,187.699997,183.779999,5031800
2011-01-03,186.00,181.210007,5331400
2010-12-31,182.300003,179.509995,3451900
2010-12-30,184.550003,182.75,1961200
2010-12-29,184.350006,180.410004,3120100
2010-12-28,182.770004,181.050003,1975000
2010-12-27,183.139999,180.449997,2249400
2010-12-23,184.979996,181.889999,3358200
2010-12-22,185.449997,184.110001,2578100
2010-12-21,185.649994,182.600006,5111000
2010-12-20,183.979996,178.039993,8735300
2010-12-17,178.75,177.020004,4507300
2010-12-16,178.300003,175.039993,4121500
2010-12-15,179.00,173.589996,5810500
2010-12-14,175.759995,173.089996,3685300
2010-12-13,177.940002,173.729996,4202500
2010-12-10,175.949997,173.360001,3565500
2010-12-09,178.110001,173.800003,4555500
2010-12-08,178.160004,175.199997,3726900
2010-12-07,181.470001,176.570007,5077100
2010-12-06,178.429993,174.600006,5654200
2010-12-03,176.399994,174.050003,4907500
2010-12-02,177.449997,173.919998,5537600
2010-12-01,179.320007,176.00,5770100
2010-11-30,177.699997,174.899994,6762200
2010-11-29,181.839996,177.570007,9695000
2010-11-26,178.380005,176.160004,4271600
2010-11-24,177.889999,171.529999,10042500
2010-11-23,168.809998,164.619995,6465300
2010-11-22,170.600006,165.00,6142500
2010-11-19,164.990005,162.839996,4464800
2010-11-18,165.00,160.740005,6225300
2010-11-17,160.850006,157.550003,4524900
2010-11-16,160.910004,156.770004,6571400
2010-11-15,165.350006,158.559998,9648600
2010-11-12,171.259995,165.050003,7160600
2010-11-11,172.050003,169.419998,5691700
2010-11-10,173.369995,169.410004,5440300
2010-11-09,173.139999,169.059998,3978600
2010-11-08,173.199997,168.779999,5706000
2010-11-05,171.649994,168.589996,5212200
2010-11-04,172.529999,168.399994,7395900
2010-11-03,168.610001,162.289993,6112100
2010-11-02,165.940002,163.360001,4260000
2010-11-01,164.580002,161.520004,5239900
2010-10-29,168.50,164.809998,4998500
2010-10-28,168.490005,165.050003,4684400
2010-10-27,169.75,166.539993,5721800
2010-10-26,171.00,167.50,4689600
2010-10-25,171.990005,168.320007,6530900
2010-10-22,170.169998,162.270004,16318400
2010-10-21,166.130005,161.289993,13482500
2010-10-20,159.869995,156.570007,5790400
2010-10-19,162.800003,157.00,7525000
2010-10-18,165.190002,161.820007,6331300
2010-10-15,164.880005,156.75,10135500
2010-10-14,156.949997,154.229996,4024100
2010-10-13,156.789993,153.850006,5632800
2010-10-12,156.949997,151.399994,5280800
2010-10-11,156.630005,152.339996,4486400
2010-10-08,156.279999,152.779999,6918400
2010-10-07,157.399994,153.389999,4622000
2010-10-06,160.679993,154.600006,6060800
2010-10-05,161.210007,157.009995,5620000
2010-10-04,155.960007,152.789993,5346500
2010-10-01,157.440002,152.199997,8683400
2010-09-30,160.929993,155.600006,7606000
2010-09-29,161.779999,157.75,7287500
2010-09-28,160.880005,154.889999,8494200
2010-09-27,161.199997,157.880005,6446300
2010-09-24,160.889999,155.419998,10590600
2010-09-23,155.919998,150.970001,7065600
2010-09-22,152.699997,149.100006,6612400
2010-09-21,153.309998,149.600006,7542000
2010-09-20,151.949997,147.350006,6449400
2010-09-17,148.979996,146.50,7259600
2010-09-16,148.229996,145.160004,5827000
2010-09-15,145.619995,143.559998,4903600
2010-09-14,146.699997,143.830002,4319400
2010-09-13,145.740005,143.759995,5077400
2010-09-10,142.600006,140.039993,5043600
2010-09-09,141.369995,139.259995,4958000
2010-09-08,139.699997,136.449997,5828500
2010-09-07,138.600006,136.889999,3883000
2010-09-03,139.50,136.630005,6581200
2010-09-02,135.210007,132.050003,5407400
2010-09-01,132.600006,126.169998,7138300
2010-08-31,125.900002,122.50,4225600
2010-08-30,126.949997,123.690002,3426000
2010-08-27,126.639999,122.25,5080000
2010-08-26,127.589996,124.82,4694500
2010-08-25,127.370003,123.830002,5344500
2010-08-24,125.440002,123.18,5369700
2010-08-23,129.220001,126.50,3861300
2010-08-20,128.039993,126.019997,4170100
2010-08-19,130.020004,126.82,5582500
2010-08-18,130.809998,128.259995,7901500
2010-08-17,129.979996,126.790001,5044700
2010-08-16,127.370003,123.040001,4024700
2010-08-13,127.480003,124.260002,3976600
2010-08-12,127.00,123.550003,4367900
2010-08-11,128.119995,125.199997,5541700
2010-08-10,130.00,127.379997,5706900
2010-08-09,129.929993,127.849998,5085800
2010-08-06,128.399994,125.900002,5065200
2010-08-05,128.00,125.82,4282300
2010-08-04,128.470001,123.00,9270800
2010-08-03,122.870003,119.68,5953800
2010-08-02,120.379997,117.57,5443700
2010-07-30,118.739998,114.510002,7077500
2010-07-29,118.870003,115.519997,6175800
2010-07-28,118.199997,116.400002,5472300
2010-07-27,118.50,115.07,7796100
2010-07-26,118.599998,114.879997,11137800
2010-07-23,119.279999,105.800003,42421100
2010-07-22,120.870003,118.019997,15003400
2010-07-21,121.25,117.260002,5011700
2010-07-20,120.709999,117.510002,6785000
2010-07-19,120.739998,117.00,5030900
2010-07-16,121.919998,118.010002,6227900
2010-07-15,122.480003,119.260002,6047700
2010-07-14,123.75,121.470001,5257000
2010-07-13,124.879997,120.300003,7091100
2010-07-12,119.699997,117.32,4783600
2010-07-09,117.400002,114.650002,4065100
2010-07-08,117.480003,114.07,6775000
2010-07-07,113.629997,109.809998,4941000
2010-07-06,112.529999,109.00,5219300
2010-07-02,111.290001,108.559998,4477100
2010-07-01,111.690002,106.699997,8529800
2010-06-30,112.68,108.110001,9740700
2010-06-29,116.480003,106.010002,12866300
2010-06-28,120.040001,117.099998,5612200
2010-06-25,121.760002,117.629997,5769700
2010-06-24,120.849998,116.800003,7771100
2010-06-23,123.220001,120.040001,5455100
2010-06-22,125.230003,121.550003,6207200
2010-06-21,127.480003,121.410004,5327700
2010-06-18,127.480003,125.07,3836000
2010-06-17,127.800003,124.690002,3479000
2010-06-16,127.980003,125.360001,3964300
2010-06-15,126.919998,122.50,4541000
2010-06-14,125.699997,123.50,3923000
2010-06-11,123.529999,120.290001,4204600
2010-06-10,123.50,119.199997,6061800
2010-06-09,121.470001,117.360001,7369200
2010-06-08,122.00,115.800003,11484400
2010-06-07,126.610001,121.669998,6566400
2010-06-04,128.199997,122.18,5497700
2010-06-03,129.149994,124.849998,5276900
2010-06-02,126.43,121.650002,4764700
2010-06-01,126.57,123.019997,3659500
2010-05-28,127.599998,124.010002,3954800
2010-05-27,126.849998,120.599998,4747700
2010-05-26,125.790001,122.300003,6964600
